city,year,affordability_ratio
Frankfurt am Main,1984,0.22138363958059076
Frankfurt am Main,1985,0.20120643532846622
Frankfurt am Main,1986,0.2100356429879328
Frankfurt am Main,1987,0.20211213963347904
Frankfurt am Main,1988,0.20840029820314004
Frankfurt am Main,1989,0.23369336293841506
Frankfurt am Main,1990,0.2845947383344609
Frankfurt am Main,1991,0.32538232110586274
Frankfurt am Main,1992,0.3224612188952429
Frankfurt am Main,1993,0.26669056495426363
Frankfurt am Main,1994,0.28782829212800626
Frankfurt am Main,1995,0.2714085257048553
Frankfurt am Main,1996,0.26538579952417035
Frankfurt am Main,1997,0.2624088527085923
Frankfurt am Main,1998,0.24582930298908573
Frankfurt am Main,1999,0.2440645955705549
Frankfurt am Main,2000,0.26538061657300116
Frankfurt am Main,2001,0.24985290822859021
Frankfurt am Main,2002,0.24087727623683644
Frankfurt am Main,2003,0.23620635471261525
Frankfurt am Main,2004,0.21539261346232771
Frankfurt am Main,2005,0.2130711413867087
Frankfurt am Main,2006,0.22335128873468416
Frankfurt am Main,2007,0.2413161117487376
Frankfurt am Main,2008,0.25260148108246816
Frankfurt am Main,2009,0.26821618544403614
Frankfurt am Main,2010,0.26326834690700884
Frankfurt am Main,2011,0.28645549067043496
Frankfurt am Main,2012,0.2872547720115668
Frankfurt am Main,2013,0.2816230207040107
Frankfurt am Main,2014,0.2970763153791411
Frankfurt am Main,2015,0.3006864313978705
Frankfurt am Main,2016,0.30477806095706955
Frankfurt am Main,2017,0.32070301138452784
Frankfurt am Main,2018,0.3108017870105693
Frankfurt am Main,2019,0.3043866265549816
Frankfurt am Main,2020,0.2988042159529096
Frankfurt am Main,2021,0.3349435838602641
Frankfurt am Main,2022,0.3298727247167827
Frankfurt am Main,2023,0.27718637966370574
Frankfurt am Main,2024,0.273322551996328
Hamburg,1980,0.37022855156816364
Hamburg,1981,0.44294769432708087
Hamburg,1982,0.3939765283138076
Hamburg,1983,0.3664159881716146
Hamburg,1984,0.3459010258923369
Hamburg,1985,0.2877313200792515
Hamburg,1986,0.27573906558139405
Hamburg,1987,0.28338682360106754
Hamburg,1988,0.255148373682708
Hamburg,1989,0.26722610353358744
Hamburg,1990,0.3143089443467039
Hamburg,1991,0.2947676459494824
Hamburg,1992,0.33631133230660937
Hamburg,1993,0.27865869186603526
Hamburg,1994,0.3085336155280078
Hamburg,1995,0.31690020929366947
Hamburg,1996,0.2791933788847442
Hamburg,1997,0.27788260969930323
Hamburg,1998,0.2652068048701603
Hamburg,1999,0.2662967406075853
Hamburg,2000,0.2924280149503383
Hamburg,2001,0.2762350805534128
Hamburg,2002,0.3034308236084351
Hamburg,2003,0.2668097660695325
Hamburg,2004,0.27615678456247783
Hamburg,2005,0.2597368069930149
Hamburg,2006,0.28933888952022974
Hamburg,2007,0.27262731605332097
Hamburg,2008,0.27995377442123515
Hamburg,2009,0.29639247994569423
Hamburg,2010,0.3028651834721075
Hamburg,2011,0.3223090969260852
Hamburg,2012,0.31211836858569836
Hamburg,2013,0.3130406581709347
Hamburg,2014,0.3352053232938234
Hamburg,2015,0.3301745384584962
Hamburg,2016,0.3124788382448703
Hamburg,2017,0.3383651983440318
Hamburg,2018,0.33885496647660185
Hamburg,2019,0.324064461315718
Hamburg,2020,0.3510055637928334
Hamburg,2021,0.3804604218472846
Hamburg,2022,0.4603273679947938
Hamburg,2023,0.41959535303938883
Hamburg,2024,0.39367654230189814
Hamburg,1980,0.46278568946020454
Hamburg,1981,0.553684617908851
Hamburg,1982,0.4924706603922595
Hamburg,1983,0.4580199852145181
Hamburg,1984,0.432376282365421
Hamburg,1985,0.35966415009906433
Hamburg,1986,0.3446738319767426
Hamburg,1987,0.3542335295013344
Hamburg,1988,0.31893546710338505
Hamburg,1989,0.3340326294169842
Hamburg,1990,0.39288618043337986
Hamburg,1991,0.368459557436853
Hamburg,1992,0.42038916538326176
Hamburg,1993,0.348323364832544
Hamburg,1994,0.3856670194100097
Hamburg,1995,0.3961252616170869
Hamburg,1996,0.34899172360593034
Hamburg,1997,0.347353262124129
Hamburg,1998,0.3315085060877003
Hamburg,1999,0.3328709257594815
Hamburg,2000,0.3655350186879229
Hamburg,2001,0.345293850691766
Hamburg,2002,0.3792885295105438
Hamburg,2003,0.3335122075869155
Hamburg,2004,0.3451959807030974
Hamburg,2005,0.3246710087412686
Hamburg,2006,0.36167361190028724
Hamburg,2007,0.34078414506665117
Hamburg,2008,0.34994221802654396
Hamburg,2009,0.37049059993211764
Hamburg,2010,0.3785814793401345
Hamburg,2011,0.40288637115760656
Hamburg,2012,0.3901479607321228
Hamburg,2013,0.3913008227136683
Hamburg,2014,0.41900665411727916
Hamburg,2015,0.41271817307312025
Hamburg,2016,0.3905985478060879
Hamburg,2017,0.42295649793003975
Hamburg,2018,0.42356870809575226
Hamburg,2019,0.4050805766446474
Hamburg,2020,0.43875695474104176
Hamburg,2021,0.47557552730910563
Hamburg,2022,0.5754092099934922
Hamburg,2023,0.5244941912992361
Hamburg,2024,0.4920956778773727
Hamburg,1980,0.25380966020902074
Hamburg,1981,0.30366216573879456
Hamburg,1982,0.2700900520992012
Hamburg,1983,0.25119596276157974
Hamburg,1984,0.2371319593689465
Hamburg,1985,0.19725379977173987
Hamburg,1986,0.18903252665180081
Hamburg,1987,0.19427543635207217
Hamburg,1988,0.17491660692562608
Hamburg,1989,0.1831964775530098
Hamburg,1990,0.21547405252078572
Hamburg,1991,0.2020775430262209
Hamburg,1992,0.2305577584862952
Hamburg,1993,0.1872323992432605
Hamburg,1994,0.20309628514639214
Hamburg,1995,0.2042803120025756
Hamburg,1996,0.1835446304005176
Hamburg,1997,0.18623705946449973
Hamburg,1998,0.18113374666302412
Hamburg,1999,0.18528412059203936
Hamburg,2000,0.20645789923621213
Hamburg,2001,0.19785193777660495
Hamburg,2002,0.2204354720592258
Hamburg,2003,0.19451362510451806
Hamburg,2004,0.20203434136689272
Hamburg,2005,0.1906860136458225
Hamburg,2006,0.21315854335132048
Hamburg,2007,0.20568218298944277
Hamburg,2008,0.2161747333654389
Hamburg,2009,0.23412506874862374
Hamburg,2010,0.23748189432249622
Hamburg,2011,0.25085940375426624
Hamburg,2012,0.2411180467689234
Hamburg,2013,0.24208462471847642
Hamburg,2014,0.2582983833423563
Hamburg,2015,0.25393954523262685
Hamburg,2016,0.24429740387958493
Hamburg,2017,0.26249131531351205
Hamburg,2018,0.26450434177268417
Hamburg,2019,0.2714524727682639
Hamburg,2020,0.2789210812821816
Hamburg,2021,0.2925582163004888
Hamburg,2022,0.3196595016923429
Hamburg,2023,0.2856248752893895
Hamburg,2024,0.2732019703374033
Hamm,1986,0.1769392189560534
Hamm,1987,0.1413315430855419
Hamm,1988,0.15319724385695457
Hamm,1989,0.16401492435200363
Hamm,1990,0.20879242920668656
Hamm,1991,0.2285998527730272
Hamm,1992,0.22599319696088646
Hamm,1993,0.2302094404829075
Hamm,1994,0.25620448169236376
Hamm,1995,0.25363876627331844
Hamm,1996,0.24712345125878504
Hamm,1997,0.22584698000058903
Hamm,1998,0.20940661981645806
Hamm,1999,0.20345123809824678
Hamm,2000,0.19671607682729653
Hamm,2001,0.18746544351209138
Hamm,2002,0.17815690760310052
Hamm,2003,0.1651987287081881
Hamm,2004,0.1629722212396549
Hamm,2005,0.15161949101581798
Hamm,2006,0.1487686264156979
Hamm,2007,0.157396626195754
Hamm,2008,0.1420759444574347
Hamm,2009,0.14139025038277925
Hamm,2010,0.13155789061449383
Hamm,2011,0.12581318541463876
Hamm,2012,0.12910179251363574
Hamm,2013,0.13473738155478196
Hamm,2014,0.14091003095747334
Hamm,2015,0.12959153759546752
Hamm,2016,0.1461060578582799
Hamm,2017,0.14061483106469805
Hamm,2018,0.13264284240718793
Hamm,2019,0.14498203587311
Hamm,2020,0.1441857075899672
Hamm,2021,0.15546262295881283
Hamm,2022,0.17912300143732257
Hamm,2023,0.16904221972587738
Hamm,2024,0.17237455625573544
Hamm,1986,0.2211740236950668
Hamm,1987,0.17666442885692737
Hamm,1988,0.19149655482119324
Hamm,1989,0.20501865544000453
Hamm,1990,0.2609905365083582
Hamm,1991,0.28574981596628396
Hamm,1992,0.2824914962011081
Hamm,1993,0.28776180060363443
Hamm,1994,0.3202556021154547
Hamm,1995,0.3170484578416481
Hamm,1996,0.30890431407348123
Hamm,1997,0.2823087250007362
Hamm,1998,0.2617582747705726
Hamm,1999,0.25431404762280846
Hamm,2000,0.24589509603412069
Hamm,2001,0.23433180439011422
Hamm,2002,0.22269613450387568
Hamm,2003,0.20649841088523516
Hamm,2004,0.20371527654956864
Hamm,2005,0.1895243637697725
Hamm,2006,0.18596078301962238
Hamm,2007,0.1967457827446925
Hamm,2008,0.1775949305717934
Hamm,2009,0.1767378129784741
Hamm,2010,0.16444736326811726
Hamm,2011,0.1572664817682985
Hamm,2012,0.16137724064204467
Hamm,2013,0.16842172694347746
Hamm,2014,0.17613753869684168
Hamm,2015,0.16198942199433436
Hamm,2016,0.18263257232284993
Hamm,2017,0.17576853883087254
Hamm,2018,0.16580355300898492
Hamm,2019,0.18122754484138748
Hamm,2020,0.180232134487459
Hamm,2021,0.194328278698516
Hamm,2022,0.22390375179665317
Hamm,2023,0.2113027746573467
Hamm,2024,0.2154681953196694
Hamm,1986,0.12383012067403414
Hamm,1987,0.09891024804216453
Hamm,1988,0.10721440563410546
Hamm,1989,0.11478511092498717
Hamm,1990,0.14612244734114205
Hamm,1991,0.1599845840959723
Hamm,1992,0.15816032768929503
Hamm,1993,0.1579048568655349
Hamm,1994,0.17216710002397687
Hamm,1995,0.16691046578192462
Hamm,1996,0.16584961975538196
Hamm,1997,0.15451938649931238
Hamm,1998,0.14600544900354856
Hamm,1999,0.14450957951826296
Hamm,2000,0.14178044425836145
Hamm,2001,0.13707133773295585
Hamm,2002,0.1321260349012647
Hamm,2003,0.12294728905008315
Hamm,2004,0.1217158157752554
Hamm,2005,0.11363296201335515
Hamm,2006,0.11188483794659422
Hamm,2007,0.12122345968025466
Hamm,2008,0.11199615349351533
Hamm,2009,0.11401556703116449
Hamm,2010,0.10530815537880737
Hamm,2011,0.09996499098363197
Hamm,2012,0.10181379168484311
Hamm,2013,0.11698980343023989
Hamm,2014,0.11114296712347008
Hamm,2015,0.11256571374422117
Hamm,2016,0.12449771026821242
Hamm,2017,0.12592304560257844
Hamm,2018,0.11696090100112203
Hamm,2019,0.12000658213225662
Hamm,2020,0.11937851258137964
Hamm,2021,0.11210704790656821
Hamm,2022,0.12906992432072584
Hamm,2023,0.11940250009034598
Hamm,2024,0.12412816241222403
Karlsruhe,1994,0.3011431626417106
Karlsruhe,1995,0.31563138626899556
Karlsruhe,1996,0.3066212877310329
Karlsruhe,1997,0.29740055153174827
Karlsruhe,1998,0.262082537557783
Karlsruhe,1999,0.25782384033715117
Karlsruhe,2000,0.2721154235820901
Karlsruhe,2001,0.24498892132240876
Karlsruhe,2002,0.24613726805352593
Karlsruhe,2003,0.2242097320836705
Karlsruhe,2004,0.22337796053001985
Karlsruhe,2005,0.20474915715007938
Karlsruhe,2006,0.2132112537155643
Karlsruhe,2007,0.21126218427701912
Karlsruhe,2008,0.20580764861164358
Karlsruhe,2009,0.19764224682763568
Karlsruhe,2010,0.20699144284388893
Karlsruhe,2011,0.20965473783014196
Karlsruhe,2012,0.21556964565479272
Karlsruhe,2013,0.21790365943504394
Karlsruhe,2014,0.22855485833900868
Karlsruhe,2015,0.223044538478052
Karlsruhe,2016,0.21579436010638114
Karlsruhe,2017,0.2258855880271088
Karlsruhe,2018,0.23297652205008504
Karlsruhe,2019,0.24460498860722515
Karlsruhe,2020,0.2569695635470263
Karlsruhe,2021,0.2644201257149654
Karlsruhe,2022,0.2818046781506833
Karlsruhe,2023,0.2718835563078166
Karlsruhe,2024,0.26764561998802144
Karlsruhe,1994,0.37642895330213816
Karlsruhe,1995,0.3945392328362445
Karlsruhe,1996,0.3832766096637911
Karlsruhe,1997,0.3717506894146853
Karlsruhe,1998,0.3276031719472287
Karlsruhe,1999,0.322279800421439
Karlsruhe,2000,0.3401442794776126
Karlsruhe,2001,0.30623615165301094
Karlsruhe,2002,0.3076715850669073
Karlsruhe,2003,0.28026216510458807
Karlsruhe,2004,0.2792224506625249
Karlsruhe,2005,0.2559364464375992
Karlsruhe,2006,0.2665140671444554
Karlsruhe,2007,0.2640777303462739
Karlsruhe,2008,0.2572595607645545
Karlsruhe,2009,0.2470528085345446
Karlsruhe,2010,0.25873930355486113
Karlsruhe,2011,0.26206842228767746
Karlsruhe,2012,0.2694620570684909
Karlsruhe,2013,0.2723795742938049
Karlsruhe,2014,0.2856935729237609
Karlsruhe,2015,0.27880567309756493
Karlsruhe,2016,0.2697429501329764
Karlsruhe,2017,0.282356985033886
Karlsruhe,2018,0.2912206525626063
Karlsruhe,2019,0.30575623575903144
Karlsruhe,2020,0.3212119544337828
Karlsruhe,2021,0.33052515714370684
Karlsruhe,2022,0.3522558476883541
Karlsruhe,2023,0.3398544453847706
Karlsruhe,2024,0.33455702498502676
Karlsruhe,1994,0.2138660298228696
Karlsruhe,1995,0.21950957967996285
Karlsruhe,1996,0.21747441995776462
Karlsruhe,1997,0.21503829875091354
Karlsruhe,1998,0.19311770917380935
Karlsruhe,1999,0.19353732391362893
Karlsruhe,2000,0.20726930687563963
Karlsruhe,2001,0.18931160237762584
Karlsruhe,2002,0.19291609865263545
Karlsruhe,2003,0.17634862359703418
Karlsruhe,2004,0.1763108784214003
Karlsruhe,2005,0.16217233655599808
Karlsruhe,2006,0.16946318566414129
Karlsruhe,2007,0.17195641394723007
Karlsruhe,2008,0.17145471177454008
Karlsruhe,2009,0.1684340256647491
Karlsruhe,2010,0.17510673659665474
Karlsruhe,2011,0.17604829057908733
Karlsruhe,2012,0.1796665818371584
Karlsruhe,2013,0.17212943961970772
Karlsruhe,2014,0.1702877028168621
Karlsruhe,2015,0.1600602517245363
Karlsruhe,2016,0.16742846686326554
Karlsruhe,2017,0.18303746989231293
Karlsruhe,2018,0.19094622204554546
Karlsruhe,2019,0.19216481231911758
Karlsruhe,2020,0.19794188958289843
Karlsruhe,2021,0.2021530209618386
Karlsruhe,2022,0.20434716102120432
Karlsruhe,2023,0.19326263111848221
Karlsruhe,2024,0.19395635683587276
Köln,1981,0.3696916898202425
Köln,1982,0.3012320929067394
Köln,1983,0.3051417410554266
Köln,1984,0.2936978525381973
Köln,1985,0.23712448285726956
Köln,1986,0.22427173564396147
Köln,1987,0.20518363154234773
Köln,1988,0.20852680689182132
Köln,1989,0.2591025711553258
Köln,1990,0.31166726693970037
Köln,1991,0.30567415789920993
Köln,1992,0.28877408553209555
Köln,1993,0.31860194250464513
Köln,1994,0.34805933076410767
Köln,1995,0.2847632481036218
Köln,1996,0.2662792438437287
Köln,1997,0.2668864538246303
Köln,1998,0.2618049143575061
Köln,1999,0.25639453752774727
Köln,2000,0.26388602617569323
Köln,2001,0.25275832092375816
Köln,2002,0.24927591944226163
Köln,2003,0.22483023486617737
Köln,2004,0.24064690975322242
Köln,2005,0.2267336301711056
Köln,2006,0.23709521686508628
Köln,2007,0.2447689303777433
Köln,2008,0.21613589722194215
Köln,2009,0.23789777138652418
Köln,2010,0.23302373729941872
Köln,2011,0.23382926341014248
Köln,2012,0.22246856301472553
Köln,2013,0.2349868524902832
Köln,2014,0.24400683252822605
Köln,2015,0.24177594365507651
Köln,2016,0.25924436125744177
Köln,2017,0.2449261363933194
Köln,2018,0.24182740381094583
Köln,2019,0.2418306561706313
Köln,2020,0.2541025074906562
Köln,2021,0.29364389009835085
Köln,2022,0.3244118317435841
Köln,2023,0.3076625573161538
Köln,2024,0.304907516984051
Köln,1981,0.4621146122753031
Köln,1982,0.3765401161334242
Köln,1983,0.3814271763192832
Köln,1984,0.36712231567274656
Köln,1985,0.29640560357158696
Köln,1986,0.2803396695549518
Köln,1987,0.25647953942793467
Köln,1988,0.26065850861477663
Köln,1989,0.32387821394415717
Köln,1990,0.38958408367462544
Köln,1991,0.3820926973740124
Köln,1992,0.3609676069151195
Köln,1993,0.39825242813080636
Köln,1994,0.4350741634551346
Köln,1995,0.35595406012952724
Köln,1996,0.33284905480466087
Köln,1997,0.3336080672807878
Köln,1998,0.32725614294688266
Köln,1999,0.32049317190968407
Köln,2000,0.3298575327196165
Köln,2001,0.3159479011546976
Köln,2002,0.311594899302827
Köln,2003,0.2810377935827217
Köln,2004,0.30080863719152806
Köln,2005,0.283417037713882
Köln,2006,0.2963690210813578
Köln,2007,0.30596116297217923
Köln,2008,0.2701698715274277
Köln,2009,0.29737221423315513
Köln,2010,0.29127967162427343
Köln,2011,0.29228657926267815
Köln,2012,0.2780857037684069
Köln,2013,0.293733565612854
Köln,2014,0.30500854066028255
Köln,2015,0.3022199295688456
Köln,2016,0.32405545157180216
Köln,2017,0.3061576704916492
Köln,2018,0.3022842547636823
Köln,2019,0.30228832021328905
Köln,2020,0.31762813436332027
Köln,2021,0.3670548626229386
Köln,2022,0.40551478967948024
Köln,2023,0.3845781966451922
Köln,2024,0.3811343962300636
Leipzig,2014,0.2816826083865969
Leipzig,2015,0.29682896642030304
Leipzig,2016,0.27020469000491165
Leipzig,2017,0.2574462882810097
Leipzig,2018,0.21729563161570417
Leipzig,2019,0.22815212222091236
Leipzig,2020,0.22383251636148954
Leipzig,2021,0.26384665383065536
Leipzig,2022,0.32197799560270485
Leipzig,2023,0.3245200083530979
Leipzig,2024,0.29915614884197345
Leipzig,2014,0.3521032604832462
Leipzig,2015,0.37103620802537873
Leipzig,2016,0.33775586250613954
Leipzig,2017,0.32180786035126213
Leipzig,2018,0.27161953951963025
Leipzig,2019,0.28519015277614046
Leipzig,2020,0.2797906454518619
Leipzig,2021,0.3298083172883192
Leipzig,2022,0.40247249450338096
Leipzig,2023,0.4056500104413723
Leipzig,2024,0.3739451860524668
Leipzig,2014,0.2593223541361035
Leipzig,2015,0.27468242244421553
Leipzig,2016,0.24778188404683696
Leipzig,2017,0.2364805113993983
Leipzig,2018,0.20080878894633852
Leipzig,2019,0.21716568990317536
Leipzig,2020,0.21919815456260058
Leipzig,2021,0.24613986415486014
Leipzig,2022,0.2718565065253861
Leipzig,2023,0.268596007911564
Leipzig,2024,0.25242649693023467
Lübeck,1993,0.2682303207526812
Lübeck,1994,0.25888301938294195
Lübeck,1995,0.2818188256777948
Lübeck,1996,0.2601779767940459
Lübeck,1997,0.23605101894627759
Lübeck,1998,0.21798290448476526
Lübeck,1999,0.21931350325035173
Lübeck,2000,0.25594148681930246
Lübeck,2001,0.20461978706842288
Lübeck,2002,0.2197725519467495
Lübeck,2003,0.209790160719513
Lübeck,2004,0.18190677409596576
Lübeck,2005,0.16804197131788834
Lübeck,2006,0.18392100619387183
Lübeck,2007,0.1983078689964514
Lübeck,2008,0.16865972430174325
Lübeck,2009,0.16972772895316968
Lübeck,2010,0.1948466482594656
Lübeck,2011,0.21460203293520963
Lübeck,2012,0.2044448500396425
Lübeck,2013,0.17797871151385214
Lübeck,2014,0.1785294331939994
Lübeck,2015,0.19010498237411555
Lübeck,2016,0.23534381506756075
Lübeck,2017,0.2886192883757492
Lübeck,2018,0.2789086539224584
Lübeck,2019,0.28464637072108867
Lübeck,2020,0.26514382711276063
Lübeck,2021,0.31609394608599134
Lübeck,2022,0.3864147160922711
Lübeck,2023,0.32227960399754385
Lübeck,2024,0.3074847584878186
Lübeck,1993,0.33528790094085154
Lübeck,1994,0.3236037742286775
Lübeck,1995,0.35227353209724366
Lübeck,1996,0.3252224709925575
Lübeck,1997,0.2950637736828469
Lübeck,1998,0.2724786306059565
Lübeck,1999,0.2741418790629397
Lübeck,2000,0.31992685852412805
Lübeck,2001,0.2557747338355286
Lübeck,2002,0.2747156899334368
Lübeck,2003,0.26223770089939125
Lübeck,2004,0.2273834676199572
Lübeck,2005,0.2100524641473604
Lübeck,2006,0.2299012577423398
Lübeck,2007,0.2478848362455642
Lübeck,2008,0.21082465537717904
Lübeck,2009,0.21215966119146207
Lübeck,2010,0.24355831032433206
Lübeck,2011,0.268252541169012
Lübeck,2012,0.2555560625495531
Lübeck,2013,0.22247338939231517
Lübeck,2014,0.22316179149249918
Lübeck,2015,0.2376312279676444
Lübeck,2016,0.29417976883445085
Lübeck,2017,0.3607741104696865
Lübeck,2018,0.34863581740307287
Lübeck,2019,0.35580796340136095
Lübeck,2020,0.3314297838909507
Lübeck,2021,0.39511743260748927
Lübeck,2022,0.4830183951153389
Lübeck,2023,0.40284950499692973
Lübeck,2024,0.3843559481097733
Lübeck,1993,0.20595874214203327
Lübeck,1994,0.19474531108235685
Lübeck,1995,0.20760506301165146
Lübeck,1996,0.19546592299686896
Lübeck,1997,0.1807900687282089
Lübeck,1998,0.17013791073143725
Lübeck,1999,0.17438200845132246
Lübeck,2000,0.2064986276072857
Lübeck,2001,0.16748389752254986
Lübeck,2002,0.18245643722275515
Lübeck,2003,0.1747822697078571
Lübeck,2004,0.15208357204985581
Lübeck,2005,0.1409831024877292
Lübeck,2006,0.15484287310458053
